Set	Gene
n_Ab	ENSG00000137414
n_Ab	ENSG00000137177
n_Ab	ENSG00000137364
n_Ab	ENSG00000272168
n_Ab	ENSG00000152954
n_Ab	ENSG00000124532
n_Ab	ENSG00000112312
n_Ab	ENSG00000187837
Ab	ENSG00000204713
n_Ab	ENSG00000204619
n_Ab	ENSG00000241370
n_Ab	ENSG00000204590
Ab	ENSG00000204574
Ab	ENSG00000204569
Ab	ENSG00000204568
n_Ab	ENSG00000196230
n_Ab	ENSG00000204580
n_Ab	ENSG00000234745
n_Ab	ENSG00000198563
Ab	ENSG00000204469
Ab	ENSG00000204463
n_Ab	ENSG00000213719
n_Ab	ENSG00000204394
Ab	ENSG00000204392
n_Ab	ENSG00000204386
n_Ab	ENSG00000204356
n_Ab	ENSG00000204344
Ab	ENSG00000198502
n_Ab	ENSG00000223865
n_Ab	ENSG00000204231
n_Ab	ENSG00000227057
n_Ab	ENSG00000204209
n_Ab	ENSG00000112511
n_Ab	ENSG00000197283
n_Ab	ENSG00000137309
n_Ab	ENSG00000124562
n_Ab	ENSG00000064995
n_Ab	ENSG00000112062
Ab	ENSG00000112078
n_Ab	ENSG00000112081
n_Ab	ENSG00000124772
n_Ab	ENSG00000198663
n_Ab	ENSG00000137409
n_Ab	ENSG00000112130
n_Ab	ENSG00000137200
n_Ab	ENSG00000198937
n_Ab	ENSG00000156639
n_Ab	ENSG00000183826
n_Ab	ENSG00000124767
Ab	ENSG00000146122
Ab	ENSG00000137166
Ab	ENSG00000221821
n_Ab	ENSG00000112640
n_Ab	ENSG00000124702
n_Ab	ENSG00000137171
n_Ab	ENSG00000112658
n_Ab	ENSG00000112659
n_Ab	ENSG00000146216
n_Ab	ENSG00000171467
n_Ab	ENSG00000204052
n_Ab	ENSG00000096080
n_Ab	ENSG00000137216
Ab	ENSG00000112759
n_Ab	ENSG00000096401
n_Ab	ENSG00000172348
n_Ab	ENSG00000153291
n_Ab	ENSG00000069122
n_Ab	ENSG00000146072
Ab	ENSG00000031691
n_Ab	ENSG00000112146
n_Ab	ENSG00000146151
n_Ab	ENSG00000151917
n_Ab	ENSG00000112200
n_Ab	ENSG00000112210
n_Ab	ENSG00000112232
n_Ab	ENSG00000118482
n_Ab	ENSG00000135298
n_Ab	ENSG00000168216
n_Ab	ENSG00000154079
n_Ab	ENSG00000112305
Ab	ENSG00000112309
n_Ab	ENSG00000112695
n_Ab	ENSG00000112701
n_Ab	ENSG00000196586
n_Ab	ENSG00000198478
n_Ab	ENSG00000118402
n_Ab	ENSG00000005700
Ab	ENSG00000013375
n_Ab	ENSG00000065833
n_Ab	ENSG00000065609
n_Ab	ENSG00000135324
n_Ab	ENSG00000135315
n_Ab	ENSG00000111850
n_Ab	ENSG00000135336
n_Ab	ENSG00000118432
n_Ab	ENSG00000025039
n_Ab	ENSG00000135299
Ab	ENSG00000112159
Ab	ENSG00000118412
Ab	ENSG00000135341
n_Ab	ENSG00000172461
n_Ab	ENSG00000186231
n_Ab	ENSG00000184486
n_Ab	ENSG00000146267
Ab	ENSG00000112237
n_Ab	ENSG00000164418
n_Ab	ENSG00000132429
Ab	ENSG00000057663
n_Ab	ENSG00000130347
n_Ab	ENSG00000112320
n_Ab	ENSG00000025796
Ab	ENSG00000135535
n_Ab	ENSG00000135596
n_Ab	ENSG00000112367
n_Ab	ENSG00000168438
n_Ab	ENSG00000009413
n_Ab	ENSG00000203778
n_Ab	ENSG00000189241
n_Ab	ENSG00000196911
Ab	ENSG00000153989
n_Ab	ENSG00000111860
n_Ab	ENSG00000111879
n_Ab	ENSG00000111906
n_Ab	ENSG00000066651
n_Ab	ENSG00000118518
n_Ab	ENSG00000214338
Ab	ENSG00000135525
n_Ab	ENSG00000164442
Ab	ENSG00000009844
Ab	ENSG00000010818
Ab	ENSG00000001036
Ab	ENSG00000169976
n_Ab	ENSG00000164506
n_Ab	ENSG00000131023
n_Ab	ENSG00000120254
n_Ab	ENSG00000131016
n_Ab	ENSG00000131018
n_Ab	ENSG00000213079
n_Ab	ENSG00000146426
Ab	ENSG00000175048
Ab	ENSG00000078269
Ab	ENSG00000272047
Ab	ENSG00000146433
Ab	ENSG00000146425
n_Ab	ENSG00000146457
n_Ab	ENSG00000120437
n_Ab	ENSG00000112110
n_Ab	ENSG00000085511
n_Ab	ENSG00000112531
n_Ab	ENSG00000060762
n_Ab	ENSG00000130396
Ab	ENSG00000130024
n_Ab	ENSG00000177706
n_Ab	ENSG00000197461
n_Ab	ENSG00000146540
n_Ab	ENSG00000164877
n_Ab	ENSG00000106266
Ab	ENSG00000136295
n_Ab	ENSG00000155034
n_Ab	ENSG00000011275
n_Ab	ENSG00000122512
Ab	ENSG00000086232
n_Ab	ENSG00000164535
n_Ab	ENSG00000136247
n_Ab	ENSG00000146576
Ab	ENSG00000164631
n_Ab	ENSG00000106392
n_Ab	ENSG00000106399
n_Ab	ENSG00000219545
n_Ab	ENSG00000106415
n_Ab	ENSG00000005108
n_Ab	ENSG00000106524
n_Ab	ENSG00000106537
n_Ab	ENSG00000122550
n_Ab	ENSG00000136243
n_Ab	ENSG00000156928
n_Ab	ENSG00000164548
Ab	ENSG00000122585
n_Ab	ENSG00000105928
n_Ab	ENSG00000172115
n_Ab	ENSG00000122565
Ab	ENSG00000005020
n_Ab	ENSG00000146592
n_Ab	ENSG00000136193
n_Ab	ENSG00000006625
n_Ab	ENSG00000105778
Ab	ENSG00000170852
Ab	ENSG00000122642
n_Ab	ENSG00000164619
n_Ab	ENSG00000173852
n_Ab	ENSG00000122557
Ab	ENSG00000011426
Ab	ENSG00000006451
n_Ab	ENSG00000106588
n_Ab	ENSG00000106591
n_Ab	ENSG00000002746
n_Ab	ENSG00000106603
Ab	ENSG00000106605
n_Ab	ENSG00000058404
n_Ab	ENSG00000122515
n_Ab	ENSG00000196262
Ab	ENSG00000136270
n_Ab	ENSG00000136205
n_Ab	ENSG00000106070
n_Ab	ENSG00000170419
n_Ab	ENSG00000132434
n_Ab	ENSG00000154978
n_Ab	ENSG00000239789
n_Ab	ENSG00000126522
n_Ab	ENSG00000154710
Ab	ENSG00000106609
Ab	ENSG00000158321
n_Ab	ENSG00000183166
n_Ab	ENSG00000176410
n_Ab	ENSG00000106683
Ab	ENSG00000274070
n_Ab	ENSG00000127948
n_Ab	ENSG00000170027
n_Ab	ENSG00000187391
Ab	ENSG00000075223
n_Ab	ENSG00000186472
Ab	ENSG00000170381
n_Ab	ENSG00000135164
n_Ab	ENSG00000182165
n_Ab	ENSG00000105784
n_Ab	ENSG00000058091
n_Ab	ENSG00000001631
n_Ab	ENSG00000127993
n_Ab	ENSG00000127920
n_Ab	ENSG00000127995
n_Ab	ENSG00000158560
n_Ab	ENSG00000106236
Ab	ENSG00000160917
n_Ab	ENSG00000106261
n_Ab	ENSG00000168090
n_Ab	ENSG00000106290
n_Ab	ENSG00000146826
Ab	ENSG00000239521
n_Ab	ENSG00000172354
n_Ab	ENSG00000172336
n_Ab	ENSG00000146828
n_Ab	ENSG00000227053
n_Ab	ENSG00000128581
n_Ab	ENSG00000160991
Ab	ENSG00000005075
Ab	ENSG00000267368
Ab	ENSG00000161048
n_Ab	ENSG00000105819
n_Ab	ENSG00000135250
n_Ab	ENSG00000105856
n_Ab	ENSG00000233705
n_Ab	ENSG00000105879
n_Ab	ENSG00000177683
n_Ab	ENSG00000128590
n_Ab	ENSG00000173114
n_Ab	ENSG00000164603
n_Ab	ENSG00000128534
n_Ab	ENSG00000081803
n_Ab	ENSG00000128609
n_Ab	ENSG00000106299
n_Ab	ENSG00000197157
n_Ab	ENSG00000165055
n_Ab	ENSG00000128596
Ab	ENSG00000128524
n_Ab	ENSG00000106477
Ab	ENSG00000106484
n_Ab	ENSG00000221866
Ab	ENSG00000243317
n_Ab	ENSG00000157680
n_Ab	ENSG00000164898
n_Ab	ENSG00000157800
n_Ab	ENSG00000090263
n_Ab	ENSG00000006530
n_Ab	ENSG00000106028
n_Ab	ENSG00000159784
n_Ab	ENSG00000174469
Ab	ENSG00000181220
Ab	ENSG00000164885
n_Ab	ENSG00000164897
Ab	ENSG00000033050
n_Ab	ENSG00000033100
n_Ab	ENSG00000106615
n_Ab	ENSG00000157219
Ab	ENSG00000184863
Ab	ENSG00000105983
n_Ab	ENSG00000147364
n_Ab	ENSG00000176595
n_Ab	ENSG00000155189
Ab	ENSG00000147324
Ab	ENSG00000253230
n_Ab	ENSG00000104643
n_Ab	ENSG00000154328
n_Ab	ENSG00000164741
n_Ab	ENSG00000155970
n_Ab	ENSG00000104219
n_Ab	ENSG00000155975
Ab	ENSG00000003987
n_Ab	ENSG00000156011
n_Ab	ENSG00000147408
n_Ab	ENSG00000175445
n_Ab	ENSG00000147416
n_Ab	ENSG00000130227
Ab	ENSG00000120896
n_Ab	ENSG00000158941
Ab	ENSG00000008853
n_Ab	ENSG00000147457
Ab	ENSG00000197217
n_Ab	ENSG00000104722
n_Ab	ENSG00000277586
n_Ab	ENSG00000221914
n_Ab	ENSG00000015592
n_Ab	ENSG00000147419
n_Ab	ENSG00000197892
n_Ab	ENSG00000104687
n_Ab	ENSG00000156687
Ab	ENSG00000104221
n_Ab	ENSG00000129691
n_Ab	ENSG00000085788
n_Ab	ENSG00000147526
n_Ab	ENSG00000169499
Ab	ENSG00000104332
Ab	ENSG00000078668
n_Ab	ENSG00000120925
Ab	ENSG00000168522
n_Ab	ENSG00000104738
Ab	ENSG00000168300
n_Ab	ENSG00000023287
n_Ab	ENSG00000082556
n_Ab	ENSG00000147509
n_Ab	ENSG00000120992
n_Ab	ENSG00000137547
n_Ab	ENSG00000206579
Ab	ENSG00000137574
n_Ab	ENSG00000215114
n_Ab	ENSG00000198846
n_Ab	ENSG00000177182
n_Ab	ENSG00000274956
n_Ab	ENSG00000185728
n_Ab	ENSG00000175073
n_Ab	ENSG00000104205
Ab	ENSG00000121022
Ab	ENSG00000046889
n_Ab	ENSG00000067167
n_Ab	ENSG00000104343
n_Ab	ENSG00000104369
n_Ab	ENSG00000104381
Ab	ENSG00000171033
n_Ab	ENSG00000104427
n_Ab	ENSG00000104435
Ab	ENSG00000164683
n_Ab	ENSG00000147586
Ab	ENSG00000176731
n_Ab	ENSG00000123124
n_Ab	ENSG00000104320
n_Ab	ENSG00000188343
n_Ab	ENSG00000164951
n_Ab	ENSG00000156170
n_Ab	ENSG00000169439
n_Ab	ENSG00000180543
n_Ab	ENSG00000147649
n_Ab	ENSG00000104361
n_Ab	ENSG00000253948
n_Ab	ENSG00000104490
n_Ab	ENSG00000104517
n_Ab	ENSG00000155097
n_Ab	ENSG00000164929
n_Ab	ENSG00000254615
n_Ab	ENSG00000164830
Ab	ENSG00000147642
Ab	ENSG00000104447
n_Ab	ENSG00000104447
n_Ab	ENSG00000164754
n_Ab	ENSG00000147676
n_Ab	ENSG00000136999
Ab	ENSG00000164983
n_Ab	ENSG00000170881
n_Ab	ENSG00000147687
n_Ab	ENSG00000164961
Ab	ENSG00000153310
Ab	ENSG00000132294
n_Ab	ENSG00000184156
n_Ab	ENSG00000129292
n_Ab	ENSG00000282164
n_Ab	ENSG00000181790
n_Ab	ENSG00000180155
n_Ab	ENSG00000197858
n_Ab	ENSG00000179832
Ab	ENSG00000261236
Ab	ENSG00000185000
n_Ab	ENSG00000071894
n_Ab	ENSG00000187954
Ab	ENSG00000167702
Ab	ENSG00000160972
n_Ab	ENSG00000167700
n_Ab	ENSG00000080503
n_Ab	ENSG00000080298
n_Ab	ENSG00000147853
n_Ab	ENSG00000147862
n_Ab	ENSG00000175893
n_Ab	ENSG00000155158
n_Ab	ENSG00000164975
n_Ab	ENSG00000155876
n_Ab	ENSG00000155886
n_Ab	ENSG00000188352
n_Ab	ENSG00000137055
Ab	ENSG00000096872
n_Ab	ENSG00000197579
n_Ab	ENSG00000165264
n_Ab	ENSG00000137074
n_Ab	ENSG00000086061
Ab	ENSG00000137073
n_Ab	ENSG00000165006
n_Ab	ENSG00000164978
n_Ab	ENSG00000164976
Ab	ENSG00000164970
n_Ab	ENSG00000122756
n_Ab	ENSG00000187186
Ab	ENSG00000107175
n_Ab	ENSG00000122705
n_Ab	ENSG00000283886
n_Ab	ENSG00000231527
n_Ab	ENSG00000198887
n_Ab	ENSG00000119138
Ab	ENSG00000083067
n_Ab	ENSG00000119125
n_Ab	ENSG00000198963
n_Ab	ENSG00000135002
n_Ab	ENSG00000197969
n_Ab	ENSG00000135069
Ab	ENSG00000165115
Ab	ENSG00000148082
n_Ab	ENSG00000130222
Ab	ENSG00000148090
n_Ab	ENSG00000090054
n_Ab	ENSG00000198000
n_Ab	ENSG00000185963
Ab	ENSG00000165233
Ab	ENSG00000131669
Ab	ENSG00000165238
Ab	ENSG00000148110
n_Ab	ENSG00000182150
Ab	ENSG00000136937
n_Ab	ENSG00000136936
n_Ab	ENSG00000136938
Ab	ENSG00000095380
n_Ab	ENSG00000066697
n_Ab	ENSG00000136897
n_Ab	ENSG00000136870
n_Ab	ENSG00000155827
Ab	ENSG00000136824
n_Ab	ENSG00000148143
n_Ab	ENSG00000106771
n_Ab	ENSG00000136810
Ab	ENSG00000198121
n_Ab	ENSG00000148158
Ab	ENSG00000176386
n_Ab	ENSG00000119431
n_Ab	ENSG00000148218
n_Ab	ENSG00000148229
Ab	ENSG00000148219
n_Ab	ENSG00000136848
n_Ab	ENSG00000119446
Ab	ENSG00000165209
n_Ab	ENSG00000106689
Ab	ENSG00000119408
Ab	ENSG00000136935
n_Ab	ENSG00000173611
Ab	ENSG00000136933
Ab	ENSG00000119487
n_Ab	ENSG00000196814
n_Ab	ENSG00000169155
n_Ab	ENSG00000136828
Ab	ENSG00000148356
n_Ab	ENSG00000136854
n_Ab	ENSG00000187024
n_Ab	ENSG00000160408
n_Ab	ENSG00000148339
n_Ab	ENSG00000171159
n_Ab	ENSG00000106976
n_Ab	ENSG00000167113
n_Ab	ENSG00000197694
n_Ab	ENSG00000160445
n_Ab	ENSG00000167136
n_Ab	ENSG00000095321
Ab	ENSG00000119383
Ab	ENSG00000148335
n_Ab	ENSG00000148331
n_Ab	ENSG00000136827
n_Ab	ENSG00000187239
n_Ab	ENSG00000107130
n_Ab	ENSG00000126883
n_Ab	ENSG00000125484
n_Ab	ENSG00000165699
n_Ab	ENSG00000148308
n_Ab	ENSG00000148296
n_Ab	ENSG00000148297
n_Ab	ENSG00000148300
Ab	ENSG00000235106
n_Ab	ENSG00000196363
n_Ab	ENSG00000130558
n_Ab	ENSG00000122140
Ab	ENSG00000107147
Ab	ENSG00000130560
Ab	ENSG00000238227
n_Ab	ENSG00000160360
n_Ab	ENSG00000165688
n_Ab	ENSG00000148396
n_Ab	ENSG00000233016
n_Ab	ENSG00000107223
n_Ab	ENSG00000148362
n_Ab	ENSG00000107331
Ab	ENSG00000176978
n_Ab	ENSG00000176101
n_Ab	ENSG00000176058
n_Ab	ENSG00000187713
n_Ab	ENSG00000188229
n_Ab	ENSG00000188747
n_Ab	ENSG00000182154
n_Ab	ENSG00000225140
n_Ab	ENSG00000107929
n_Ab	ENSG00000107937
Ab	ENSG00000067064
Ab	ENSG00000185736
n_Ab	ENSG00000067082
n_Ab	ENSG00000134452
n_Ab	ENSG00000123243
n_Ab	ENSG00000048740
n_Ab	ENSG00000151461
n_Ab	ENSG00000065665
n_Ab	ENSG00000151465
n_Ab	ENSG00000183049
n_Ab	ENSG00000151468
n_Ab	ENSG00000086475
Ab	ENSG00000151474
n_Ab	ENSG00000187522
Ab	ENSG00000176244
n_Ab	ENSG00000152465
n_Ab	ENSG00000136738
Ab	ENSG00000148482
n_Ab	ENSG00000165995
n_Ab	ENSG00000078114
n_Ab	ENSG00000168283
n_Ab	ENSG00000120549
n_Ab	ENSG00000136750
Ab	ENSG00000107890
n_Ab	ENSG00000136758
Ab	ENSG00000107897
Ab	ENSG00000148516
n_Ab	ENSG00000165322
n_Ab	ENSG00000120616
n_Ab	ENSG00000108100
n_Ab	ENSG00000175395
n_Ab	ENSG00000169826
Ab	ENSG00000169740
n_Ab	ENSG00000265354
n_Ab	ENSG00000266412
n_Ab	ENSG00000170324
n_Ab	ENSG00000099290
n_Ab	ENSG00000198964
Ab	ENSG00000177613
n_Ab	ENSG00000122873
n_Ab	ENSG00000108064
n_Ab	ENSG00000148541
n_Ab	ENSG00000151150
Ab	ENSG00000181915
Ab	ENSG00000165476
Ab	ENSG00000198739
n_Ab	ENSG00000148634
n_Ab	ENSG00000096746
Ab	ENSG00000122912
n_Ab	ENSG00000122958
Ab	ENSG00000156502
n_Ab	ENSG00000156515
n_Ab	ENSG00000171224
n_Ab	ENSG00000180817
n_Ab	ENSG00000172731
Ab	ENSG00000107738
Ab	ENSG00000138303
n_Ab	ENSG00000166295
n_Ab	ENSG00000168209
Ab	ENSG00000148719
n_Ab	ENSG00000107745
n_Ab	ENSG00000166348
n_Ab	ENSG00000196968
n_Ab	ENSG00000214655
n_Ab	ENSG00000166507
n_Ab	ENSG00000148660
n_Ab	ENSG00000156671
n_Ab	ENSG00000165637
n_Ab	ENSG00000148606
n_Ab	ENSG00000165424
n_Ab	ENSG00000122359
n_Ab	ENSG00000185737
n_Ab	ENSG00000165678
n_Ab	ENSG00000148600
Ab	ENSG00000107771
n_Ab	ENSG00000182771
n_Ab	ENSG00000173267
n_Ab	ENSG00000148671
n_Ab	ENSG00000171862
n_Ab	ENSG00000185745
n_Ab	ENSG00000152778
n_Ab	ENSG00000148688
n_Ab	ENSG00000107854
n_Ab	ENSG00000107864
n_Ab	ENSG00000138190
n_Ab	ENSG00000148690
n_Ab	ENSG00000108231
n_Ab	ENSG00000077147
n_Ab	ENSG00000196233
n_Ab	ENSG00000187122
Ab	ENSG00000052749
n_Ab	ENSG00000171314
n_Ab	ENSG00000155229
Ab	ENSG00000155252
Ab	ENSG00000155256
Ab	ENSG00000095713
Ab	ENSG00000119946
Ab	ENSG00000095485
Ab	ENSG00000196072
n_Ab	ENSG00000235823
Ab	ENSG00000107816
n_Ab	ENSG00000107819
n_Ab	ENSG00000166167
n_Ab	ENSG00000198408
n_Ab	ENSG00000120049
n_Ab	ENSG00000120029
n_Ab	ENSG00000107862
n_Ab	ENSG00000107872
n_Ab	ENSG00000171206
Ab	ENSG00000166275
n_Ab	ENSG00000148842
n_Ab	ENSG00000076685
n_Ab	ENSG00000065613
n_Ab	ENSG00000108039
n_Ab	ENSG00000150593
n_Ab	ENSG00000119927
n_Ab	ENSG00000196865
n_Ab	ENSG00000043591
n_Ab	ENSG00000151553
n_Ab	ENSG00000165832
Ab	ENSG00000187164
n_Ab	ENSG00000165650
n_Ab	ENSG00000229847
n_Ab	ENSG00000107560
n_Ab	ENSG00000119979
n_Ab	ENSG00000165672
Ab	ENSG00000148908
n_Ab	ENSG00000151923
n_Ab	ENSG00000107651
n_Ab	ENSG00000107669
n_Ab	ENSG00000107679
n_Ab	ENSG00000095574
n_Ab	ENSG00000196177
Ab	ENSG00000150760
Ab	ENSG00000108010
n_Ab	ENSG00000175470
n_Ab	ENSG00000176171
n_Ab	ENSG00000171813
n_Ab	ENSG00000068383
n_Ab	ENSG00000197177
n_Ab	ENSG00000171798
n_Ab	ENSG00000130640
n_Ab	ENSG00000198546
n_Ab	ENSG00000127884
n_Ab	ENSG00000142082
n_Ab	ENSG00000185627
n_Ab	ENSG00000182272
n_Ab	ENSG00000185187
n_Ab	ENSG00000174915
n_Ab	ENSG00000184524
n_Ab	ENSG00000177830
n_Ab	ENSG00000183020
n_Ab	ENSG00000078902
n_Ab	ENSG00000182208
n_Ab	ENSG00000244242
n_Ab	ENSG00000117984
Ab	ENSG00000129757
n_Ab	ENSG00000110619
n_Ab	ENSG00000005801
n_Ab	ENSG00000110148
n_Ab	ENSG00000166313
n_Ab	ENSG00000110171
n_Ab	ENSG00000166340
Ab	ENSG00000158042
n_Ab	ENSG00000166402
Ab	ENSG00000166452
Ab	ENSG00000175348
Ab	ENSG00000133789
n_Ab	ENSG00000110328
Ab	ENSG00000170242
n_Ab	ENSG00000187079
n_Ab	ENSG00000133794
Ab	ENSG00000148925
n_Ab	ENSG00000197601
n_Ab	ENSG00000262655
Ab	ENSG00000129084
n_Ab	ENSG00000070081
n_Ab	ENSG00000134333
n_Ab	ENSG00000110786
n_Ab	ENSG00000165973
n_Ab	ENSG00000171714
n_Ab	ENSG00000091664
n_Ab	ENSG00000198168
n_Ab	ENSG00000187398
n_Ab	ENSG00000134343
n_Ab	ENSG00000152219
n_Ab	ENSG00000148950
n_Ab	ENSG00000007372
n_Ab	ENSG00000049449
n_Ab	ENSG00000149100
n_Ab	ENSG00000060749
Ab	ENSG00000176102
n_Ab	ENSG00000135387
Ab	ENSG00000166352
n_Ab	ENSG00000166199
n_Ab	ENSG00000175264
n_Ab	ENSG00000121671
Ab	ENSG00000149091
n_Ab	ENSG00000175220
n_Ab	ENSG00000175216
n_Ab	ENSG00000134569
n_Ab	ENSG00000149182
n_Ab	ENSG00000165915
n_Ab	ENSG00000149187
n_Ab	ENSG00000213619
n_Ab	ENSG00000172247
n_Ab	ENSG00000186907
n_Ab	ENSG00000156587
n_Ab	ENSG00000156599
n_Ab	ENSG00000198561
Ab	ENSG00000166902
n_Ab	ENSG00000149476
Ab	ENSG00000167985
n_Ab	ENSG00000011347
n_Ab	ENSG00000134780
n_Ab	ENSG00000149489
Ab	ENSG00000089597
n_Ab	ENSG00000185085
n_Ab	ENSG00000204922
n_Ab	ENSG00000162191
n_Ab	ENSG00000162236
Ab	ENSG00000168003
n_Ab	ENSG00000133318
n_Ab	ENSG00000149743
n_Ab	ENSG00000149761
n_Ab	ENSG00000110011
n_Ab	ENSG00000126432
Ab	ENSG00000133895
n_Ab	ENSG00000213465
Ab	ENSG00000149809
n_Ab	ENSG00000162298
n_Ab	ENSG00000173442
Ab	ENSG00000172922
n_Ab	ENSG00000172638
n_Ab	ENSG00000172500
n_Ab	ENSG00000175550
n_Ab	ENSG00000175467
Ab	ENSG00000175115
n_Ab	ENSG00000174871
n_Ab	ENSG00000174165
Ab	ENSG00000173992
Ab	ENSG00000173621
n_Ab	ENSG00000173227
n_Ab	ENSG00000173120
Ab	ENSG00000173020
n_Ab	ENSG00000172932
n_Ab	ENSG00000175482
n_Ab	ENSG00000175634
n_Ab	ENSG00000110697
n_Ab	ENSG00000167797
n_Ab	ENSG00000167792
n_Ab	ENSG00000110721
Ab	ENSG00000110075
n_Ab	ENSG00000137522
n_Ab	ENSG00000137497
n_Ab	ENSG00000149357
n_Ab	ENSG00000110200
n_Ab	ENSG00000162129
n_Ab	ENSG00000054965
n_Ab	ENSG00000175582
n_Ab	ENSG00000175581
n_Ab	ENSG00000181924
n_Ab	ENSG00000175575
n_Ab	ENSG00000214517
n_Ab	ENSG00000165434
n_Ab	ENSG00000137492
n_Ab	ENSG00000149269
Ab	ENSG00000074201
n_Ab	ENSG00000149256
n_Ab	ENSG00000137509
Ab	ENSG00000165494
n_Ab	ENSG00000137494
n_Ab	ENSG00000137500
n_Ab	ENSG00000171204
Ab	ENSG00000137501
Ab	ENSG00000149196
n_Ab	ENSG00000151376
n_Ab	ENSG00000110172
n_Ab	ENSG00000165323
n_Ab	ENSG00000166012
n_Ab	ENSG00000123901
n_Ab	ENSG00000263465
n_Ab	ENSG00000149218
n_Ab	ENSG00000166037
Ab	ENSG00000087053
Ab	ENSG00000110330
n_Ab	ENSG00000152578
n_Ab	ENSG00000152402
n_Ab	ENSG00000110675
n_Ab	ENSG00000166266
n_Ab	ENSG00000075239
Ab	ENSG00000149311
n_Ab	ENSG00000178105
n_Ab	ENSG00000137727
n_Ab	ENSG00000170145
n_Ab	ENSG00000150787
n_Ab	ENSG00000250303
n_Ab	ENSG00000109906
n_Ab	ENSG00000076043
Ab	ENSG00000109917
n_Ab	ENSG00000160584
Ab	ENSG00000110344
n_Ab	ENSG00000167283
n_Ab	ENSG00000186166
Ab	ENSG00000196655
n_Ab	ENSG00000149428
n_Ab	ENSG00000188486
n_Ab	ENSG00000110400
n_Ab	ENSG00000184232
n_Ab	ENSG00000109971
n_Ab	ENSG00000166257
n_Ab	ENSG00000064199
Ab	ENSG00000110074
Ab	ENSG00000110080
n_Ab	ENSG00000149571
n_Ab	ENSG00000134909
n_Ab	ENSG00000196323
Ab	ENSG00000120451
n_Ab	ENSG00000109956
n_Ab	ENSG00000073614
n_Ab	ENSG00000151067
n_Ab	ENSG00000004478
n_Ab	ENSG00000047621
Ab	ENSG00000010219
n_Ab	ENSG00000130035
n_Ab	ENSG00000111262
n_Ab	ENSG00000067182
Ab	ENSG00000215039
n_Ab	ENSG00000010295
n_Ab	ENSG00000139200
n_Ab	ENSG00000111652
n_Ab	ENSG00000250510
n_Ab	ENSG00000111669
n_Ab	ENSG00000111674
Ab	ENSG00000159403
n_Ab	ENSG00000139182
n_Ab	ENSG00000089818
n_Ab	ENSG00000003056
n_Ab	ENSG00000139112
Ab	ENSG00000060138
Ab	ENSG00000111261
n_Ab	ENSG00000205791
n_Ab	ENSG00000165714
n_Ab	ENSG00000111266
Ab	ENSG00000111269
n_Ab	ENSG00000111276
n_Ab	ENSG00000084444
n_Ab	ENSG00000273079
n_Ab	ENSG00000151491
Ab	ENSG00000008394
n_Ab	ENSG00000052126
n_Ab	ENSG00000139154
n_Ab	ENSG00000111711
n_Ab	ENSG00000111716
n_Ab	ENSG00000111726
n_Ab	ENSG00000111728
n_Ab	ENSG00000133703
n_Ab	ENSG00000123104
n_Ab	ENSG00000211455
n_Ab	ENSG00000061794
n_Ab	ENSG00000064763
n_Ab	ENSG00000133687
n_Ab	ENSG00000133704
Ab	ENSG00000110888
n_Ab	ENSG00000170456
n_Ab	ENSG00000151743
n_Ab	ENSG00000139117
n_Ab	ENSG00000151229
n_Ab	ENSG00000139174
n_Ab	ENSG00000129317
Ab	ENSG00000151239
n_Ab	ENSG00000184613
n_Ab	ENSG00000134294
n_Ab	ENSG00000134291
n_Ab	ENSG00000177875
n_Ab	ENSG00000134287
n_Ab	ENSG00000169884
n_Ab	ENSG00000181929
Ab	ENSG00000123352
Ab	ENSG00000135519
Ab	ENSG00000187778
n_Ab	ENSG00000139624
Ab	ENSG00000185432
Ab	ENSG00000110925
n_Ab	ENSG00000196876
n_Ab	ENSG00000167779
n_Ab	ENSG00000135447
n_Ab	ENSG00000135426
n_Ab	ENSG00000135424
n_Ab	ENSG00000205323
n_Ab	ENSG00000170515
n_Ab	ENSG00000139641
n_Ab	ENSG00000196465
Ab	ENSG00000139645
n_Ab	ENSG00000110955
n_Ab	ENSG00000166888
Ab	ENSG00000166986
Ab	ENSG00000175203
n_Ab	ENSG00000166908
n_Ab	ENSG00000240771
n_Ab	ENSG00000135506
n_Ab	ENSG00000135439
Ab	ENSG00000135452
n_Ab	ENSG00000139266
Ab	ENSG00000123297
Ab	ENSG00000175215
n_Ab	ENSG00000257698
n_Ab	ENSG00000198673
n_Ab	ENSG00000111110
n_Ab	ENSG00000118600
Ab	ENSG00000184575
n_Ab	ENSG00000183735
n_Ab	ENSG00000139233
Ab	ENSG00000155957
n_Ab	ENSG00000111530
n_Ab	ENSG00000111605
n_Ab	ENSG00000127337
Ab	ENSG00000166225
n_Ab	ENSG00000166226
Ab	ENSG00000133858
n_Ab	ENSG00000166006
n_Ab	ENSG00000091039
n_Ab	ENSG00000186908
n_Ab	ENSG00000067715
Ab	ENSG00000133641
n_Ab	ENSG00000173598
n_Ab	ENSG00000177889
n_Ab	ENSG00000136040
n_Ab	ENSG00000028203
Ab	ENSG00000059758
n_Ab	ENSG00000120802
n_Ab	ENSG00000075415
n_Ab	ENSG00000136021
Ab	ENSG00000120805
n_Ab	ENSG00000196091
Ab	ENSG00000120860
n_Ab	ENSG00000111696
n_Ab	ENSG00000139372
n_Ab	ENSG00000120837
n_Ab	ENSG00000151131
